Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,WHH,WHD,WHA
21/04/2024,Getafe,Sociedad,D,3.8,3.1,2.15,3.75,3.2,2.1
21/04/2024,Almeria,Villarreal,A,3.4,3.8,2.05,3.4,3.7,2
21/04/2024,Alaves,Ath Madrid,H,4,3.5,1.95,4,3.5,1.91
21/04/2024,Real Madrid,Barcelona,H,1.85,3.8,4,1.83,4,3.75
22/04/2024,Sevilla,Mallorca,H,1.95,3.1,4.5,1.91,3.2,4.4
12/08/2022,Osasuna,Sevilla,H,3.2,3.1,2.4,3.2,3,2.4
13/08/2022,Celta,Espanol,D,1.8,3.75,4.75,1.83,3.5,4.33
13/08/2022,Valladolid,Villarreal,A,3.9,3.6,1.9,3.9,3.5,1.95
13/08/2022,Barcelona,Vallecano,D,1.22,7,12,1.18,6.5,17
14/08/2022,Cadiz,Sociedad,A,3.6,3.2,2.2,3.4,3.2,2.2
14/08/2022,Valencia,Girona,H,1.85,3.4,4.5,1.85,3.5,4.2
14/08/2022,Almeria,Real Madrid,A,7.5,5,1.4,7,4.6,1.42
15/08/2022,Ath Bilbao,Mallorca,D,1.6,3.75,6.5,1.6,3.6,6.5
15/08/2022,Getafe,Ath Madrid,A,5,3.1,1.9,4.75,3.1,1.91
15/08/2022,Betis,Elche,H,1.44,4.5,7,1.44,4.33,7.5
19/08/2022,Espanol,Vallecano,A,2.45,3.1,3.1,2.5,3,3.1
19/08/2022,Sevilla,Valladolid,D,1.5,4.2,6.5,1.52,4,6.5
20/08/2022,Osasuna,Cadiz,H,1.9,3.25,4.5,1.91,3.25,4.33
20/08/2022,Mallorca,Betis,A,3.1,3.2,2.4,3,3.2,2.4
20/08/2022,Celta,Real Madrid,A,4.5,4.2,1.66,4.5,4,1.7
21/08/2022,Ath Bilbao,Valencia,H,1.8,3.75,4.5,1.75,3.6,4.8
21/08/2022,Ath Madrid,Villarreal,A,1.85,3.5,4.33,1.91,3.5,4
21/08/2022,Sociedad,Barcelona,A,3.3,3.6,2.1,3.3,3.6,2.1
22/08/2022,Elche,Almeria,D,2.5,3.2,3,2.45,3.2,3
22/08/2022,Girona,Getafe,H,2.8,2.9,2.9,2.75,2.88,2.88
26/08/2022,Girona,Celta,A,2.8,3.1,2.75,2.7,3.2,2.62
26/08/2022,Betis,Osasuna,H,1.8,3.6,4.75,1.78,3.5,4.75
27/08/2022,Elche,Sociedad,A,3.6,3.2,2.15,3.6,3.1,2.2
27/08/2022,Vallecano,Mallorca,A,2.05,3.25,4,2.05,3.1,4
27/08/2022,Almeria,Sevilla,H,3.6,3.25,2.15,3.5,3.1,2.2
28/08/2022,Getafe,Villarreal,D,4.33,3.4,1.85,4.4,3.2,1.91
28/08/2022,Barcelona,Valladolid,H,1.14,8.5,15,1.12,8,21
28/08/2022,Espanol,Real Madrid,A,6.5,4.75,1.45,7,4.6,1.42
29/08/2022,Cadiz,Ath Bilbao,A,3.6,3.2,2.15,3.6,3.1,2.2
29/08/2022,Valencia,Ath Madrid,A,4,3.3,2,3.9,3.25,2
02/09/2022,Celta,Cadiz,H,1.66,3.6,5.5,1.65,3.5,5.8
03/09/2022,Mallorca,Girona,D,2.15,3.2,3.6,2.15,3.1,3.75
03/09/2022,Real Madrid,Betis,H,1.4,5.25,6.5,1.42,4.75,7
03/09/2022,Sociedad,Ath Madrid,D,2.9,3.2,2.55,2.88,3.1,2.55
03/09/2022,Sevilla,Barcelona,A,4.5,3.6,1.8,4.4,3.7,1.78
04/09/2022,Osasuna,Vallecano,H,2,3.1,4.33,2,3.1,4.2
04/09/2022,Ath Bilbao,Espanol,A,1.53,4,6.5,1.55,3.8,6.5
04/09/2022,Villarreal,Elche,H,1.33,5,10,1.32,5,10
04/09/2022,Valencia,Getafe,H,1.9,3.2,4.5,1.91,3.2,4.4
05/09/2022,Valladolid,Almeria,H,2.3,3.3,3.1,2.3,3.2,3.2
09/09/2022,Girona,Valladolid,H,2.25,3.25,3.4,2.25,3.1,3.4
10/09/2022,Vallecano,Valencia,H,2.62,3.1,2.87,2.5,3.2,2.88
10/09/2022,Espanol,Sevilla,A,2.87,3.25,2.5,2.9,3.2,2.5
10/09/2022,Cadiz,Barcelona,A,13,6.5,1.22,13,6,1.22
10/09/2022,Ath Madrid,Celta,H,1.61,3.8,6,1.6,3.7,6
11/09/2022,Real Madrid,Mallorca,H,1.25,6,11,1.27,5.8,10
11/09/2022,Elche,Ath Bilbao,A,4,3.6,1.9,4,3.4,1.95
11/09/2022,Getafe,Sociedad,H,3.75,3,2.15,3.7,3.1,2.15
11/09/2022,Betis,Villarreal,H,2.8,3.4,2.5,2.8,3.5,2.4
12/09/2022,Almeria,Osasuna,A,2.6,3.25,2.75,2.6,3.2,2.75
16/09/2022,Valladolid,Cadiz,A,2,3.25,4,2.05,3.1,4
17/09/2022,Mallorca,Almeria,H,2,3.3,4,2,3.25,3.9
17/09/2022,Barcelona,Elche,H,1.08,11,26,1.08,10,26
17/09/2022,Valencia,Celta,H,2.3,3.2,3.3,2.35,3.2,3.1
17/09/2022,Ath Bilbao,Vallecano,H,1.53,4,6.5,1.55,3.8,6.5
18/09/2022,Osasuna,Getafe,A,1.8,3.4,5,1.83,3.25,4.8
18/09/2022,Villarreal,Sevilla,D,1.7,3.8,5,1.7,3.8,4.75
18/09/2022,Betis,Girona,H,1.75,3.6,5,1.73,3.6,5
18/09/2022,Sociedad,Espanol,H,1.7,3.6,5,1.73,3.7,4.75
18/09/2022,Ath Madrid,Real Madrid,A,3.1,3.4,2.3,3.1,3.4,2.25
30/09/2022,Ath Bilbao,Almeria,H,1.33,5,9.5,1.38,4.6,8.5
01/10/2022,Cadiz,Villarreal,D,6,4,1.57,5.8,3.8,1.6
01/10/2022,Getafe,Valladolid,A,2.3,3,3.5,2.3,3,3.4
01/10/2022,Sevilla,Ath Madrid,A,3,3.2,2.5,3,3.1,2.45
01/10/2022,Mallorca,Barcelona,A,9,5,1.36,8.5,5,1.35
02/10/2022,Espanol,Valencia,D,2.62,3.3,2.7,2.7,3.1,2.7
02/10/2022,Celta,Betis,H,2.45,3.4,2.87,2.45,3.3,2.88
02/10/2022,Girona,Sociedad,A,3.25,3.2,2.3,3.2,3.2,2.3
02/10/2022,Real Madrid,Osasuna,D,1.3,5.5,9.5,1.32,5.25,9
03/10/2022,Vallecano,Elche,H,1.72,3.6,5.25,1.73,3.6,5
07/10/2022,Osasuna,Valencia,A,2.4,3.2,3.1,2.38,3.2,3.1
08/10/2022,Almeria,Vallecano,H,2.9,3.3,2.55,3,3.2,2.45
08/10/2022,Ath Madrid,Girona,H,1.45,4.33,7.5,1.47,4.2,7
08/10/2022,Sevilla,Ath Bilbao,D,3,3.3,2.4,3,3.2,2.4
08/10/2022,Getafe,Real Madrid,A,6.5,4.5,1.5,6.5,4.2,1.5
09/10/2022,Valladolid,Betis,D,2.8,3.4,2.4,2.8,3.4,2.45
09/10/2022,Cadiz,Espanol,D,2.87,3.2,2.55,2.8,3.1,2.6
09/10/2022,Sociedad,Villarreal,H,2.5,3.4,2.75,2.5,3.3,2.8
09/10/2022,Barcelona,Celta,H,1.28,6,9,1.27,5.5,11
10/10/2022,Elche,Mallorca,D,3,3.1,2.5,3.1,3,2.45
14/10/2022,Vallecano,Getafe,D,2.05,3.2,3.8,2.05,3.1,4
15/10/2022,Girona,Cadiz,D,1.9,3.3,4.5,1.91,3.25,4.33
15/10/2022,Valencia,Elche,D,1.4,4.75,7.5,1.4,4.5,8
15/10/2022,Mallorca,Sevilla,A,2.9,3,2.7,3,3.1,2.5
15/10/2022,Ath Bilbao,Ath Madrid,A,2.45,3.2,3,2.4,3.2,3
16/10/2022,Celta,Sociedad,A,2.6,3.2,2.8,2.5,3.2,2.88
16/10/2022,Real Madrid,Barcelona,H,2.2,3.6,3.1,2.2,3.5,3.1
16/10/2022,Espanol,Valladolid,H,2.2,3.3,3.5,2.15,3.3,3.4
16/10/2022,Betis,Almeria,H,1.57,4.1,5.75,1.57,4,5.8
17/10/2022,Villarreal,Osasuna,H,1.57,4.2,6,1.57,4,5.8
18/10/2022,Sevilla,Valencia,D,2.25,3.4,3.2,2.25,3.25,3.25
18/10/2022,Getafe,Ath Bilbao,D,4.75,3.3,1.83,4.4,3.3,1.88
18/10/2022,Ath Madrid,Vallecano,D,1.55,3.75,7,1.52,3.9,7
19/10/2022,Cadiz,Betis,D,4,3.3,2,3.6,3.25,2.1
19/10/2022,Valladolid,Celta,H,2.9,3.3,2.45,2.8,3.2,2.55
19/10/2022,Sociedad,Mallorca,H,1.55,4,6.5,1.57,3.9,6
19/10/2022,Elche,Real Madrid,A,8.5,5.75,1.3,9,5.5,1.3
20/10/2022,Almeria,Girona,H,2.6,3.25,2.8,2.6,3.2,2.75
20/10/2022,Osasuna,Espanol,H,2.05,3.6,3.5,2.1,3.3,3.6
20/10/2022,Barcelona,Villarreal,H,1.5,4.5,6,1.5,4.5,6
22/10/2022,Vallecano,Cadiz,H,1.72,3.5,5.25,1.73,3.5,5
22/10/2022,Valladolid,Sociedad,H,3.6,3.4,2.05,3.5,3.4,2.1
22/10/2022,Valencia,Mallorca,A,1.75,3.5,5,1.78,3.5,4.75
22/10/2022,Real Madrid,Sevilla,H,1.36,4.75,8.5,1.35,4.75,9
23/10/2022,Espanol,Elche,D,1.66,3.75,5.25,1.7,3.7,5
23/10/2022,Betis,Ath Madrid,A,3.2,3.3,2.3,3.1,3.25,2.35
23/10/2022,Girona,Osasuna,D,2.55,3.2,2.9,2.5,3.2,2.88
23/10/2022,Villarreal,Almeria,H,1.36,4.75,9,1.38,4.6,8.5
23/10/2022,Barcelona,Ath Bilbao,H,1.55,4.5,5.5,1.55,4.33,5.5
24/10/2022,Celta,Getafe,D,1.75,3.5,5,1.8,3.4,4.75
28/10/2022,Mallorca,Espanol,D,2.25,3.1,3.4,2.25,3.1,3.4
29/10/2022,Almeria,Celta,H,3.3,3.3,2.25,3.2,3.25,2.25
29/10/2022,Cadiz,Ath Madrid,H,7,3.6,1.6,6.5,3.7,1.57
29/10/2022,Sevilla,Vallecano,A,2,3.3,4,2,3.3,3.9
29/10/2022,Valencia,Barcelona,A,5,4.33,1.57,5.5,4.2,1.57
30/10/2022,Osasuna,Valladolid,H,1.9,3.4,4.33,1.95,3.4,4
30/10/2022,Real Madrid,Girona,D,1.2,6.5,13,1.2,6.5,13
30/10/2022,Ath Bilbao,Villarreal,H,2.2,3.3,3.4,2.2,3.4,3.2
30/10/2022,Sociedad,Betis,A,2,3.5,3.8,2.05,3.3,3.7
31/10/2022,Elche,Getafe,A,2.7,3,2.87,2.7,3,2.8
04/11/2022,Girona,Ath Bilbao,H,3.75,3.5,2,3.9,3.4,1.95
05/11/2022,Getafe,Cadiz,D,2.2,3.1,3.75,2.15,3.1,3.7
05/11/2022,Valladolid,Elche,H,1.83,3.6,4.33,1.8,3.6,4.4
05/11/2022,Celta,Osasuna,A,2.1,3.3,3.75,2.1,3.25,3.6
05/11/2022,Barcelona,Almeria,H,1.08,10,26,1.08,9.5,29
06/11/2022,Ath Madrid,Espanol,D,1.44,4.5,8,1.44,4.2,7.5
06/11/2022,Sociedad,Valencia,D,1.95,3.4,4,1.95,3.4,4
06/11/2022,Villarreal,Mallorca,A,1.57,4,5.75,1.6,3.75,6
06/11/2022,Betis,Sevilla,D,2.2,3.2,3.6,2.15,3.3,3.4
07/11/2022,Vallecano,Real Madrid,H,4.75,4.2,1.65,5.25,3.9,1.63
08/11/2022,Elche,Girona,A,3.25,3.3,2.2,3.3,3.3,2.2
08/11/2022,Ath Bilbao,Valladolid,H,1.4,4.5,7.5,1.42,4.5,7.5
08/11/2022,Osasuna,Barcelona,A,5.75,4.2,1.53,6,4.33,1.5
09/11/2022,Almeria,Getafe,H,2.15,3.3,3.5,2.2,3.2,3.4
09/11/2022,Sevilla,Sociedad,A,2.6,3.2,2.8,2.55,3.2,2.8
09/11/2022,Espanol,Villarreal,A,3.2,3.2,2.37,3,3.25,2.38
09/11/2022,Mallorca,Ath Madrid,H,3.8,3.1,2.1,3.7,3.2,2.1
10/11/2022,Vallecano,Celta,D,2.2,3.2,3.5,2.15,3.25,3.5
10/11/2022,Valencia,Betis,H,2.1,3.4,3.6,2.15,3.3,3.4
10/11/2022,Real Madrid,Cadiz,H,1.14,8.5,15,1.14,7.5,19
29/12/2022,Girona,Vallecano,D,2.3,3.2,3.3,2.35,3.25,3.1
29/12/2022,Betis,Ath Bilbao,D,2.88,3.3,2.5,2.75,3.25,2.55
29/12/2022,Ath Madrid,Elche,H,1.29,5.5,10,1.27,5.5,11
30/12/2022,Getafe,Mallorca,H,2.75,2.75,3.1,2.7,2.7,3.1
30/12/2022,Cadiz,Almeria,D,2.38,3.1,3.25,2.35,3.1,3.25
30/12/2022,Celta,Sevilla,D,2.2,3.3,3.4,2.2,3.25,3.4
30/12/2022,Valladolid,Real Madrid,A,6.5,4.75,1.45,7,4.5,1.44
31/12/2022,Barcelona,Espanol,D,1.25,6.5,10,1.24,6,11
31/12/2022,Sociedad,Osasuna,H,1.85,3.3,4.75,1.91,3.3,4.33
31/12/2022,Villarreal,Valencia,H,1.95,3.4,4.2,1.91,3.4,4.2
06/01/2023,Elche,Celta,A,4,3.25,1.95,4,3.2,2
06/01/2023,Valencia,Cadiz,A,1.57,4,5.75,1.6,3.9,5.8
07/01/2023,Villarreal,Real Madrid,H,3.25,3.8,2.05,3.4,3.7,2
07/01/2023,Mallorca,Valladolid,H,1.95,3.3,4.2,1.95,3.3,4.2
07/01/2023,Espanol,Girona,D,2.25,3.4,3.2,2.25,3.3,3.2
08/01/2023,Almeria,Sociedad,A,4.2,3.3,1.95,4,3.4,1.95
08/01/2023,Vallecano,Betis,A,2.3,3.3,3.2,2.3,3.2,3.2
08/01/2023,Sevilla,Getafe,H,1.75,3.4,5.25,1.75,3.4,5.25
08/01/2023,Ath Madrid,Barcelona,A,3.1,3.4,2.3,3,3.4,2.3
09/01/2023,Ath Bilbao,Osasuna,D,1.67,3.6,5.75,1.67,3.7,5.25
13/01/2023,Celta,Villarreal,D,2.88,3.3,2.5,2.75,3.25,2.55
14/01/2023,Valladolid,Vallecano,A,2.75,3.25,2.63,2.75,3.1,2.7
14/01/2023,Girona,Sevilla,H,2.38,3.4,3,2.4,3.2,3
14/01/2023,Osasuna,Mallorca,H,2,3.1,4.33,2,3.1,4.2
14/01/2023,Sociedad,Ath Bilbao,H,2.4,3.2,3.1,2.4,3.1,3.1
15/01/2023,Getafe,Espanol,A,2.5,3,3.1,2.45,3,3.1
15/01/2023,Almeria,Ath Madrid,D,5,3.75,1.7,4.8,3.7,1.73
16/01/2023,Cadiz,Elche,D,1.91,3.4,4.33,1.91,3.25,4.4
20/01/2023,Mallorca,Celta,H,2.8,2.75,3,2.8,2.7,3
21/01/2023,Vallecano,Sociedad,A,3.1,3.2,2.38,3.1,3,2.45
21/01/2023,Espanol,Betis,H,2.7,3.2,2.7,2.75,3.1,2.7
21/01/2023,Ath Madrid,Valladolid,H,1.4,4.75,8.5,1.38,4.5,8.5
21/01/2023,Sevilla,Cadiz,H,1.7,3.75,5,1.7,3.5,5.25
22/01/2023,Villarreal,Girona,H,1.73,3.8,4.5,1.75,3.8,4.4
22/01/2023,Elche,Osasuna,D,3.5,3.25,2.15,3.6,3.25,2.1
22/01/2023,Barcelona,Getafe,H,1.18,8,15,1.17,7,17
22/01/2023,Ath Bilbao,Real Madrid,A,2.9,3.4,2.38,2.88,3.4,2.4
23/01/2023,Valencia,Almeria,D,1.6,4.2,5.25,1.6,4,5.5
27/01/2023,Almeria,Espanol,H,2.38,3.1,3.2,2.38,3.1,3.2
28/01/2023,Cadiz,Mallorca,H,2.88,2.8,2.9,2.88,2.7,2.9
28/01/2023,Girona,Barcelona,A,5,4.33,1.57,5.25,4.2,1.6
28/01/2023,Sevilla,Elche,H,1.53,4,7,1.52,3.9,7
28/01/2023,Getafe,Betis,A,3.2,2.88,2.63,3.1,2.8,2.6
29/01/2023,Valladolid,Valencia,H,3.25,3.1,2.4,3.1,3.2,2.35
29/01/2023,Osasuna,Ath Madrid,A,3.6,3.1,2.2,3.5,3.1,2.2
29/01/2023,Celta,Ath Bilbao,H,2.88,3,2.7,2.9,2.9,2.7
29/01/2023,Real Madrid,Sociedad,D,1.67,3.8,5,1.67,3.8,5
30/01/2023,Villarreal,Vallecano,A,1.67,3.8,5.25,1.7,3.6,5.25
01/02/2023,Betis,Barcelona,A,5,3.8,1.67,5.25,3.9,1.63
02/02/2023,Real Madrid,Valencia,H,1.44,4.75,6.5,1.44,4.5,7
03/02/2023,Ath Bilbao,Cadiz,H,1.36,4.5,9.5,1.36,4.5,9.5
04/02/2023,Espanol,Osasuna,D,2.55,3,3,2.55,3,3
04/02/2023,Elche,Villarreal,H,5,3.8,1.67,5,3.75,1.67
04/02/2023,Ath Madrid,Getafe,D,1.4,4.33,9,1.42,4,9.5
04/02/2023,Betis,Celta,A,2.2,3.2,3.5,2.2,3.1,3.6
05/02/2023,Mallorca,Real Madrid,H,5,3.5,1.73,5,3.5,1.75
05/02/2023,Girona,Valencia,H,2.2,3.2,3.5,2.2,3.25,3.4
05/02/2023,Sociedad,Valladolid,A,1.44,4.33,7.5,1.44,4.2,8
05/02/2023,Barcelona,Sevilla,H,1.33,5.25,8.5,1.32,5,10
06/02/2023,Vallecano,Almeria,H,1.73,3.6,5,1.7,3.7,5
10/02/2023,Cadiz,Girona,H,3,3.2,2.45,3,3.1,2.45
11/02/2023,Almeria,Betis,A,2.8,3.4,2.5,2.88,3.25,2.45
11/02/2023,Sevilla,Mallorca,H,1.91,3.2,4.5,1.95,3.1,4.4
11/02/2023,Valencia,Ath Bilbao,A,3,3.2,2.45,2.9,3.25,2.45
12/02/2023,Getafe,Vallecano,D,2.8,2.9,2.88,2.8,2.8,2.9
12/02/2023,Celta,Ath Madrid,A,3.6,3.1,2.2,3.5,3.2,2.15
12/02/2023,Valladolid,Osasuna,D,2.75,3.1,2.7,2.8,3,2.7
12/02/2023,Villarreal,Barcelona,A,3.75,4,1.85,4.4,3.8,1.75
13/02/2023,Espanol,Sociedad,A,3.5,3,2.3,3.3,3.1,2.3
15/02/2023,Real Madrid,Elche,H,1.18,7.5,15,1.18,7,15
17/02/2023,Girona,Almeria,H,1.8,3.75,4.33,1.85,3.5,4.2
18/02/2023,Sociedad,Celta,D,1.8,3.3,5.25,1.78,3.4,4.8
18/02/2023,Betis,Valladolid,H,1.6,3.75,6.5,1.62,3.8,5.5
18/02/2023,Mallorca,Villarreal,H,3.2,3,2.45,3.2,3,2.4
18/02/2023,Osasuna,Real Madrid,A,4.33,3.6,1.8,4.5,3.6,1.78
19/02/2023,Elche,Espanol,A,2.9,3.1,2.63,2.8,3.1,2.6
19/02/2023,Vallecano,Sevilla,D,2.5,3.1,3,2.45,3.1,3
19/02/2023,Ath Madrid,Ath Bilbao,H,2,3.3,4,2.05,3.2,3.9
19/02/2023,Barcelona,Cadiz,H,1.18,7,13,1.17,7,17
20/02/2023,Getafe,Valencia,H,2.75,3,2.8,2.75,2.88,2.88
24/02/2023,Elche,Betis,A,3.5,3.3,2.1,3.6,3.4,2.05
25/02/2023,Espanol,Mallorca,H,2.5,2.9,3.2,2.6,2.8,3.1
25/02/2023,Cadiz,Vallecano,H,2.9,3,2.7,3,2.88,2.62
25/02/2023,Real Madrid,Ath Madrid,D,1.8,3.5,5,1.78,3.5,4.75
25/02/2023,Valencia,Sociedad,H,3.1,3.1,2.5,3.1,3.1,2.4
26/02/2023,Ath Bilbao,Girona,A,1.67,3.8,5.25,1.67,3.7,5.25
26/02/2023,Celta,Valladolid,H,1.7,3.75,5.25,1.67,3.6,5.5
26/02/2023,Almeria,Barcelona,H,7,4.75,1.44,7,4.6,1.42
26/02/2023,Sevilla,Osasuna,A,1.85,3.25,4.5,1.85,3.4,4.5
27/02/2023,Villarreal,Getafe,H,1.67,3.6,5.75,1.67,3.6,5.5
03/03/2023,Sociedad,Cadiz,D,1.5,3.9,7.5,1.52,3.7,7.5
04/03/2023,Getafe,Girona,H,2.75,3,2.8,2.75,2.88,2.88
04/03/2023,Almeria,Villarreal,A,3.5,3.6,2.05,3.3,3.6,2.1
04/03/2023,Mallorca,Elche,A,1.7,3.4,5.75,1.67,3.3,6.5
04/03/2023,Ath Madrid,Sevilla,H,1.67,3.6,5.25,1.7,3.5,5.25
05/03/2023,Valladolid,Espanol,H,2.5,3.2,2.88,2.5,3.1,3
05/03/2023,Barcelona,Valencia,H,1.53,4.5,5.75,1.5,4.2,6.5
05/03/2023,Vallecano,Ath Bilbao,D,2.9,3.1,2.6,3,3.1,2.45
05/03/2023,Betis,Real Madrid,D,4.75,3.75,1.73,4.5,3.7,1.75
06/03/2023,Osasuna,Celta,D,2.8,3,2.8,2.7,3.1,2.7
10/03/2023,Cadiz,Getafe,D,2.5,2.88,3.3,2.5,2.8,3.25
11/03/2023,Real Madrid,Espanol,H,1.25,6.5,9.5,1.25,5.8,11
11/03/2023,Elche,Valladolid,D,2.7,3.3,2.7,2.62,3.2,2.7
11/03/2023,Celta,Vallecano,H,2.1,3.2,4,2.1,3.1,3.9
11/03/2023,Valencia,Osasuna,H,2.1,3.2,3.8,2.1,3.1,3.9
12/03/2023,Mallorca,Sociedad,D,3.5,2.9,2.38,3.4,2.9,2.35
12/03/2023,Sevilla,Almeria,H,1.73,3.6,5.25,1.73,3.7,4.75
12/03/2023,Villarreal,Betis,D,1.95,3.6,3.8,2,3.5,3.7
12/03/2023,Ath Bilbao,Barcelona,A,3.5,3.3,2.15,3.5,3.25,2.15
13/03/2023,Girona,Ath Madrid,A,3.75,3.4,2.05,3.6,3.3,2.1
17/03/2023,Valladolid,Ath Bilbao,A,4.2,3.6,1.83,4,3.5,1.91
18/03/2023,Almeria,Cadiz,D,2,3.5,3.6,2.1,3.25,3.7
18/03/2023,Vallecano,Girona,D,2,3.4,3.8,2.05,3.3,3.7
18/03/2023,Espanol,Celta,A,2.75,3.25,2.55,2.8,3.1,2.6
18/03/2023,Ath Madrid,Valencia,H,1.55,4.2,5.75,1.57,3.75,6.5
19/03/2023,Betis,Mallorca,H,1.8,3.2,5.25,1.83,3.25,4.8
19/03/2023,Osasuna,Villarreal,A,3,3.1,2.45,3.1,3,2.45
19/03/2023,Sociedad,Elche,H,1.4,4.75,8.5,1.38,4.4,9
19/03/2023,Getafe,Sevilla,H,2.9,3.1,2.5,2.9,3,2.6
19/03/2023,Barcelona,Real Madrid,H,2.15,3.5,3.25,2.15,3.5,3.25
31/03/2023,Mallorca,Osasuna,D,2.2,2.9,3.9,2.2,2.8,4
01/04/2023,Girona,Espanol,H,1.91,3.3,4.33,1.95,3.4,4
01/04/2023,Ath Bilbao,Getafe,D,1.57,3.8,6.5,1.62,3.5,6.5
01/04/2023,Cadiz,Sevilla,A,3.4,3.1,2.3,3.4,3,2.3
01/04/2023,Elche,Barcelona,A,9.5,5,1.33,9.5,5,1.32
02/04/2023,Celta,Almeria,D,1.55,4,6,1.52,4,6.5
02/04/2023,Real Madrid,Valladolid,H,1.2,7.5,11,1.2,6.5,15
02/04/2023,Villarreal,Sociedad,H,2.4,3.1,3.2,2.4,3.1,3.1
02/04/2023,Ath Madrid,Betis,H,1.53,4,6.5,1.52,4,6.5
03/04/2023,Valencia,Vallecano,D,2.05,3.2,3.8,2.1,3.1,3.8
07/04/2023,Sevilla,Celta,D,2.1,3.4,3.5,2.15,3.3,3.4
08/04/2023,Osasuna,Elche,H,1.73,3.6,5,1.75,3.4,5.25
08/04/2023,Espanol,Ath Bilbao,A,3.5,3.2,2.2,3.5,3.1,2.2
08/04/2023,Sociedad,Getafe,H,1.7,3.3,6,1.7,3.3,5.8
08/04/2023,Real Madrid,Villarreal,A,1.53,4.33,5.75,1.52,4.2,6
09/04/2023,Valladolid,Mallorca,D,2.5,2.9,3.2,2.55,2.88,3.1
09/04/2023,Betis,Cadiz,A,1.62,3.75,5.75,1.63,3.6,5.8
09/04/2023,Almeria,Valencia,H,3,3.3,2.4,3,3.2,2.4
09/04/2023,Vallecano,Ath Madrid,A,4.33,3.5,1.85,4.4,3.3,1.88
10/04/2023,Barcelona,Girona,D,1.3,5.5,10,1.29,5.25,11
14/04/2023,Vallecano,Osasuna,H,2.2,3.1,3.6,2.2,3,3.7
15/04/2023,Villarreal,Valladolid,A,1.44,4.75,6.5,1.42,4.5,7.5
15/04/2023,Ath Bilbao,Sociedad,H,2.25,3.1,3.5,2.25,3.1,3.4
15/04/2023,Betis,Espanol,H,1.83,3.5,4.5,1.83,3.4,4.5
15/04/2023,Cadiz,Real Madrid,A,5.75,4.2,1.55,5.8,4.2,1.55
16/04/2023,Girona,Elche,H,1.53,4.33,6,1.5,4.2,6.5
16/04/2023,Getafe,Barcelona,D,6,3.8,1.6,6,3.7,1.6
16/04/2023,Ath Madrid,Almeria,H,1.22,7,11,1.22,5.8,15
16/04/2023,Valencia,Sevilla,A,2.2,3.2,3.6,2.15,3.2,3.5
17/04/2023,Celta,Mallorca,A,1.8,3.3,5.25,1.78,3.2,5.5
21/04/2023,Espanol,Cadiz,D,2.05,3.25,3.8,2.05,3.25,3.8
22/04/2023,Osasuna,Betis,H,2.55,3.2,2.88,2.55,3.1,2.88
22/04/2023,Almeria,Ath Bilbao,A,3.8,3.75,1.85,4.2,3.6,1.83
22/04/2023,Sociedad,Vallecano,H,1.67,3.5,6,1.65,3.5,5.8
22/04/2023,Valladolid,Girona,H,2.5,3.4,2.8,2.45,3.3,2.88
22/04/2023,Real Madrid,Celta,H,1.36,5,9,1.35,5,8.5
23/04/2023,Elche,Valencia,A,4.33,3.5,1.85,4.33,3.4,1.88
23/04/2023,Barcelona,Ath Madrid,H,1.95,3.3,4.2,1.95,3.4,3.9
23/04/2023,Mallorca,Getafe,H,2.3,2.88,3.75,2.3,2.75,3.8
23/04/2023,Sevilla,Villarreal,H,2.75,3.4,2.55,2.88,3.25,2.5
25/04/2023,Cadiz,Osasuna,A,2.3,3.1,3.4,2.3,3.1,3.3
25/04/2023,Girona,Real Madrid,H,5.25,4.33,1.57,5.5,4.2,1.57
25/04/2023,Betis,Sociedad,D,2.75,3.25,2.63,2.8,3.1,2.62
26/04/2023,Ath Madrid,Mallorca,H,1.4,4.33,8.5,1.42,4,9.5
26/04/2023,Getafe,Almeria,A,1.91,3.3,4.5,1.88,3.4,4.2
26/04/2023,Celta,Elche,H,1.3,5.25,10,1.32,4.8,11
26/04/2023,Vallecano,Barcelona,H,4.75,3.75,1.73,5,3.5,1.73
27/04/2023,Valencia,Valladolid,H,1.75,3.75,4.75,1.78,3.6,4.6
27/04/2023,Villarreal,Espanol,H,1.57,4,6,1.6,3.9,5.8
27/04/2023,Ath Bilbao,Sevilla,A,1.75,3.6,4.5,1.78,3.5,4.75
28/04/2023,Osasuna,Sociedad,A,3.75,3,2.2,3.7,3,2.2
29/04/2023,Elche,Vallecano,H,4.75,3.5,1.8,4.8,3.4,1.78
29/04/2023,Real Madrid,Almeria,H,1.14,8.5,15,1.14,7.5,19
29/04/2023,Barcelona,Betis,H,1.33,5,9,1.35,4.8,9
30/04/2023,Cadiz,Valencia,H,3.1,3.1,2.45,3,3.1,2.45
30/04/2023,Villarreal,Celta,H,1.8,3.6,4.5,1.8,3.6,4.33
30/04/2023,Espanol,Getafe,H,2.38,3,3.3,2.45,2.9,3.25
30/04/2023,Valladolid,Ath Madrid,A,5.5,3.8,1.65,5,3.9,1.65
01/05/2023,Mallorca,Ath Bilbao,D,3.6,3,2.25,3.7,2.9,2.25
01/05/2023,Sevilla,Girona,A,1.95,3.5,3.8,2,3.4,3.75
02/05/2023,Almeria,Elche,H,1.62,4.33,5,1.6,4.2,5.25
